idx,name,n,capacity,bks_cost,bks_routes,ref_ok
536,XML100_1142_24,100,375.0,16329.0,13,1
537,XML100_1142_25,100,253.0,25776.0,20,1
538,XML100_1142_26,100,359.0,23828.0,14,1
539,XML100_1142_27,100,381.0,21749.0,15,1
540,XML100_1143_01,100,493.0,16243.0,11,1
541,XML100_1143_02,100,404.0,16336.0,12,1
542,XML100_1143_03,100,594.0,15506.0,9,1
543,XML100_1143_04,100,497.0,15424.0,12,1
544,XML100_1143_05,100,589.0,14581.0,9,1
545,XML100_1143_06,100,487.0,16767.0,11,1
546,XML100_1143_07,100,488.0,13266.0,10,1
547,XML100_1143_08,100,503.0,14137.0,9,1
548,XML100_1143_09,100,427.0,17142.0,12,1
549,XML100_1143_10,100,491.0,16685.0,11,1
550,XML100_1143_11,100,586.0,16448.0,10,1
551,XML100_1143_12,100,460.0,15938.0,13,1
552,XML100_1143_13,100,523.0,13399.0,11,1
553,XML100_1143_14,100,418.0,16603.0,12,1
554,XML100_1143_15,100,460.0,17342.0,12,1
555,XML100_1143_16,100,434.0,15028.0,12,1
556,XML100_1143_17,100,415.0,16092.0,13,1
557,XML100_1143_18,100,597.0,12390.0,9,1
558,XML100_1143_19,100,624.0,16113.0,9,1
559,XML100_1143_20,100,420.0,20466.0,13,1
560,XML100_1143_21,100,455.0,16378.0,12,1
561,XML100_1143_22,100,586.0,15667.0,10,1
562,XML100_1143_23,100,616.0,15934.0,9,1
563,XML100_1143_24,100,456.0,14536.0,12,1
564,XML100_1143_25,100,564.0,12742.0,10,1
565,XML100_1143_26,100,496.0,16007.0,11,1
566,XML100_1143_27,100,518.0,16824.0,11,1
567,XML100_1144_01,100,641.0,14895.0,8,1
568,XML100_1144_02,100,832.0,13703.0,7,1
569,XML100_1144_03,100,615.0,17256.0,9,1
570,XML100_1144_04,100,757.0,10623.0,7,1
571,XML100_1144_05,100,629.0,12321.0,8,1
572,XML100_1144_06,100,755.0,13613.0,7,1
573,XML100_1144_07,100,700.0,12589.0,8,1
574,XML100_1144_08,100,768.0,13345.0,7,1
575,XML100_1144_09,100,755.0,13053.0,7,1
576,XML100_1144_10,100,693.0,10716.0,7,1
577,XML100_1144_11,100,635.0,12853.0,9,1
578,XML100_1144_12,100,705.0,12301.0,8,1
579,XML100_1144_13,100,643.0,14603.0,8,1
580,XML100_1144_14,100,607.0,12192.0,8,1
581,XML100_1144_15,100,916.0,12554.0,7,1
582,XML100_1144_16,100,631.0,12783.0,9,1
583,XML100_1144_17,100,632.0,13735.0,8,1
584,XML100_1144_18,100,779.0,10704.0,7,1
585,XML100_1144_19,100,614.0,15113.0,9,1
586,XML100_1144_20,100,779.0,13203.0,7,1
587,XML100_1144_21,100,814.0,10799.0,7,1
588,XML100_1144_22,100,808.0,11398.0,7,1
589,XML100_1144_23,100,647.0,11808.0,9,1
590,XML100_1144_24,100,654.0,12066.0,8,1
591,XML100_1144_25,100,727.0,11758.0,7,1
592,XML100_1144_26,100,704.0,13882.0,8,1
593,XML100_1144_27,100,738.0,13233.0,7,1
594,XML100_1145_01,100,994.0,10169.0,6,1
595,XML100_1145_02,100,1258.0,9995.0,5,1
596,XML100_1145_03,100,864.0,11156.0,6,1
597,XML100_1145_04,100,847.0,10373.0,6,1
598,XML100_1145_05,100,1018.0,11102.0,6,1
599,XML100_1145_06,100,1040.0,11065.0,6,1
600,XML100_1145_07,100,1136.0,10052.0,5,1
601,XML100_1145_08,100,954.0,9731.0,6,1
602,XML100_1145_09,100,997.0,9646.0,5,1
603,XML100_1145_10,100,1186.0,9262.0,5,1
604,XML100_1145_11,100,1117.0,9373.0,5,1
605,XML100_1145_12,100,816.0,10666.0,7,1
606,XML100_1145_13,100,1256.0,10055.0,5,1
607,XML100_1145_14,100,1211.0,9362.0,5,1
608,XML100_1145_15,100,946.0,10705.0,6,1
609,XML100_1145_16,100,943.0,11920.0,6,1
610,XML100_1145_17,100,1263.0,10345.0,5,1
611,XML100_1145_18,100,850.0,10330.0,6,1
612,XML100_1145_19,100,1113.0,9765.0,5,1
613,XML100_1145_20,100,1055.0,10128.0,5,1
614,XML100_1145_21,100,925.0,11524.0,6,1
615,XML100_1145_22,100,988.0,11448.0,6,1
616,XML100_1145_23,100,979.0,10716.0,5,1
617,XML100_1145_24,100,1149.0,9355.0,5,1
618,XML100_1145_25,100,858.0,11388.0,7,1
619,XML100_1145_26,100,936.0,10194.0,5,1
620,XML100_1145_27,100,1083.0,10646.0,5,1
621,XML100_1146_01,100,2493.0,8503.0,3,1
622,XML100_1146_02,100,1385.0,9781.0,4,1
623,XML100_1146_03,100,1324.0,8967.0,4,1
624,XML100_1146_04,100,1473.0,9146.0,4,1
625,XML100_1146_05,100,1571.0,10512.0,4,1
626,XML100_1146_06,100,2165.0,8813.0,3,1
627,XML100_1146_07,100,1252.0,8987.0,4,1
628,XML100_1146_08,100,1673.0,9149.0,3,1
629,XML100_1146_09,100,1616.0,9693.0,4,1
630,XML100_1146_10,100,1755.0,8636.0,3,1
631,XML100_1146_11,100,2215.0,8571.0,3,1
632,XML100_1146_12,100,2426.0,8461.0,3,1
633,XML100_1146_13,100,2063.0,8542.0,3,1
634,XML100_1146_14,100,2257.0,8052.0,3,1
635,XML100_1146_15,100,2537.0,8359.0,3,1
636,XML100_1146_16,100,1604.0,8801.0,4,1
637,XML100_1146_17,100,1839.0,8894.0,3,1
638,XML100_1146_18,100,1793.0,8269.0,3,1
639,XML100_1146_19,100,1788.0,8690.0,3,1
640,XML100_1146_20,100,1374.0,10166.0,4,1
641,XML100_1146_21,100,1670.0,8807.0,4,1
642,XML100_1146_22,100,1669.0,8478.0,3,1
643,XML100_1146_23,100,1943.0,8460.0,3,1
644,XML100_1146_24,100,1480.0,9108.0,4,1
645,XML100_1146_25,100,1989.0,8565.0,3,1
646,XML100_1146_26,100,2679.0,8419.0,3,1
647,XML100_1146_27,100,1802.0,8456.0,3,1
648,XML100_1151_01,100,271.0,28050.0,31,1
649,XML100_1151_02,100,315.0,30168.0,24,1
650,XML100_1151_03,100,311.0,32983.0,25,1
651,XML100_1151_04,100,302.0,30120.0,25,1
652,XML100_1151_05,100,299.0,34554.0,26,1
653,XML100_1151_06,100,275.0,28007.0,28,1
654,XML100_1151_07,100,245.0,51004.0,31,1
655,XML100_1151_08,100,332.0,31527.0,24,1
656,XML100_1151_09,100,342.0,23616.0,23,1
657,XML100_1151_10,100,236.0,31542.0,34,1
658,XML100_1151_11,100,339.0,28534.0,23,1
659,XML100_1151_12,100,312.0,34365.0,24,1
660,XML100_1151_13,100,342.0,28571.0,22,1
661,XML100_1151_14,100,237.0,38011.0,35,1
662,XML100_1151_15,100,318.0,26403.0,25,1
663,XML100_1151_16,100,362.0,21700.0,22,1
664,XML100_1151_17,100,261.0,29815.0,30,1
665,XML100_1151_18,100,357.0,22102.0,22,1
666,XML100_1151_19,100,285.0,28023.0,27,1
667,XML100_1151_20,100,232.0,49495.0,34,1
668,XML100_1151_21,100,301.0,25461.0,26,1
669,XML100_1151_22,100,337.0,23867.0,24,1
670,XML100_1151_23,100,254.0,28738.0,32,1
671,XML100_1151_24,100,256.0,33216.0,31,1
672,XML100_1151_25,100,290.0,33111.0,27,1
673,XML100_1151_26,100,236.0,46188.0,33,1
674,XML100_1151_27,100,278.0,32424.0,29,1
675,XML100_1152_01,100,565.0,16457.0,14,1
676,XML100_1152_02,100,510.0,16498.0,15,1
677,XML100_1152_03,100,447.0,25067.0,17,1
678,XML100_1152_04,100,506.0,23047.0,15,1
679,XML100_1152_05,100,583.0,20845.0,14,1
680,XML100_1152_06,100,454.0,24468.0,17,1
681,XML100_1152_07,100,425.0,25848.0,19,1
682,XML100_1152_08,100,572.0,21376.0,14,1
683,XML100_1152_09,100,510.0,22022.0,15,1
684,XML100_1152_10,100,592.0,17323.0,14,1
685,XML100_1152_11,100,491.0,19207.0,16,1
686,XML100_1152_12,100,412.0,25682.0,19,1
687,XML100_1152_13,100,595.0,22261.0,13,1
688,XML100_1152_14,100,561.0,21504.0,14,1
689,XML100_1152_15,100,471.0,23309.0,16,1
690,XML100_1152_16,100,414.0,21869.0,19,1
691,XML100_1152_17,100,523.0,20707.0,15,1
692,XML100_1152_18,100,515.0,25223.0,15,1
693,XML100_1152_19,100,585.0,20518.0,14,1
694,XML100_1152_20,100,515.0,15886.0,15,1
695,XML100_1152_21,100,423.0,19426.0,18,1
696,XML100_1152_22,100,389.0,25768.0,20,1
697,XML100_1152_23,100,567.0,23107.0,13,1
698,XML100_1152_24,100,594.0,15772.0,14,1
699,XML100_1152_25,100,402.0,23070.0,19,1
700,XML100_1152_26,100,478.0,21500.0,16,1
701,XML100_1152_27,100,552.0,22685.0,14,1
702,XML100_1153_01,100,616.0,19182.0,12,1
703,XML100_1153_02,100,742.0,14919.0,11,1
704,XML100_1153_03,100,617.0,16257.0,13,1
705,XML100_1153_04,100,887.0,13470.0,9,1
706,XML100_1153_05,100,773.0,13727.0,10,1
707,XML100_1153_06,100,876.0,14087.0,9,1
708,XML100_1153_07,100,686.0,16355.0,12,1
709,XML100_1153_08,100,751.0,13211.0,10,1
710,XML100_1153_09,100,716.0,14255.0,11,1
711,XML100_1153_10,100,722.0,16196.0,11,1
712,XML100_1153_11,100,709.0,13571.0,12,1
713,XML100_1153_12,100,593.0,17024.0,13,1
714,XML100_1153_13,100,662.0,19670.0,12,1
715,XML100_1153_14,100,812.0,16386.0,10,1
716,XML100_1153_15,100,628.0,16659.0,12,1
717,XML100_1153_16,100,819.0,14817.0,10,1
718,XML100_1153_17,100,787.0,12534.0,10,1
719,XML100_1153_18,100,630.0,18344.0,12,1
720,XML100_1153_19,100,735.0,15241.0,11,1
721,XML100_1153_20,100,644.0,15466.0,12,1
722,XML100_1153_21,100,664.0,17503.0,12,1
723,XML100_1153_22,100,698.0,19795.0,11,1
724,XML100_1153_23,100,597.0,17423.0,13,1
725,XML100_1153_24,100,693.0,18610.0,11,1
726,XML100_1153_25,100,895.0,12260.0,9,1
727,XML100_1153_26,100,736.0,16575.0,11,1
728,XML100_1153_27,100,709.0,14618.0,11,1
729,XML100_1154_01,100,1106.0,12332.0,7,1
730,XML100_1154_02,100,1085.0,13896.0,7,1
731,XML100_1154_03,100,1132.0,10930.0,7,1
732,XML100_1154_04,100,1107.0,12225.0,7,1
733,XML100_1154_05,100,1147.0,13223.0,7,1
734,XML100_1154_06,100,949.0,14262.0,9,1
735,XML100_1154_07,100,932.0,15791.0,9,1
736,XML100_1154_08,100,1007.0,14399.0,8,1
737,XML100_1154_09,100,922.0,15012.0,9,1
738,XML100_1154_10,100,1091.0,11718.0,7,1
739,XML100_1154_11,100,946.0,14228.0,9,1
740,XML100_1154_12,100,1061.0,14943.0,8,1
741,XML100_1154_13,100,975.0,15528.0,8,1
742,XML100_1154_14,100,1017.0,16123.0,8,1
743,XML100_1154_15,100,1076.0,12275.0,8,1
744,XML100_1154_16,100,1120.0,12283.0,7,1
745,XML100_1154_17,100,961.0,12858.0,8,1
746,XML100_1154_18,100,1115.0,12111.0,7,1
747,XML100_1154_19,100,1173.0,10992.0,7,1
748,XML100_1154_20,100,1073.0,10946.0,7,1
749,XML100_1154_21,100,918.0,11993.0,9,1
750,XML100_1154_22,100,1049.0,13923.0,8,1
751,XML100_1154_23,100,1110.0,13692.0,7,1
752,XML100_1154_24,100,913.0,13858.0,9,1
753,XML100_1154_25,100,1051.0,13473.0,8,1
754,XML100_1154_26,100,1025.0,12222.0,8,1
755,XML100_1154_27,100,966.0,13239.0,8,1
756,XML100_1155_01,100,1354.0,11212.0,6,1
757,XML100_1155_02,100,1816.0,9260.0,5,1
758,XML100_1155_03,100,1575.0,10870.0,5,1
759,XML100_1155_04,100,1789.0,11576.0,5,1
760,XML100_1155_05,100,1763.0,10067.0,5,1
761,XML100_1155_06,100,1417.0,11315.0,6,1
762,XML100_1155_07,100,1892.0,10561.0,5,1
763,XML100_1155_08,100,1682.0,11274.0,5,1
764,XML100_1155_09,100,1395.0,11325.0,6,1
765,XML100_1155_10,100,1779.0,9225.0,5,1
766,XML100_1155_11,100,1652.0,9607.0,5,1
767,XML100_1155_12,100,1536.0,12050.0,6,1
768,XML100_1155_13,100,1554.0,10212.0,5,1
769,XML100_1155_14,100,1788.0,9822.0,5,1
770,XML100_1155_15,100,1294.0,11680.0,6,1
771,XML100_1155_16,100,1782.0,9463.0,5,1
772,XML100_1155_17,100,1700.0,9326.0,5,1
773,XML100_1155_18,100,1254.0,11414.0,6,1
774,XML100_1155_19,100,1205.0,11446.0,7,1
775,XML100_1155_20,100,1666.0,10264.0,5,1
776,XML100_1155_21,100,1551.0,10148.0,5,1
777,XML100_1155_22,100,1272.0,12197.0,6,1
778,XML100_1155_23,100,1801.0,10659.0,5,1
779,XML100_1155_24,100,1813.0,11154.0,5,1
780,XML100_1155_25,100,1517.0,10244.0,6,1
781,XML100_1155_26,100,1358.0,9932.0,6,1
782,XML100_1155_27,100,1811.0,9793.0,5,1
783,XML100_1156_01,100,3802.0,8124.0,3,1
784,XML100_1156_02,100,3531.0,8701.0,3,1
785,XML100_1156_03,100,1989.0,9561.0,4,1
786,XML100_1156_04,100,3030.0,8740.0,3,1
787,XML100_1156_05,100,3671.0,8790.0,3,1
788,XML100_1156_06,100,2986.0,8098.0,3,1
789,XML100_1156_07,100,3510.0,8320.0,3,1
790,XML100_1156_08,100,3098.0,8630.0,3,1
791,XML100_1156_09,100,2826.0,8500.0,3,1
792,XML100_1156_10,100,3226.0,8745.0,3,1
793,XML100_1156_11,100,2848.0,8873.0,3,1
794,XML100_1156_12,100,2701.0,8328.0,3,1
795,XML100_1156_13,100,2879.0,8501.0,3,1
796,XML100_1156_14,100,3464.0,8696.0,3,1
797,XML100_1156_15,100,2643.0,8386.0,3,1
798,XML100_1156_16,100,3548.0,8727.0,3,1
799,XML100_1156_17,100,3543.0,8290.0,3,1
800,XML100_1156_18,100,2567.0,8686.0,3,1
801,XML100_1156_19,100,2910.0,8199.0,3,1
802,XML100_1156_20,100,2832.0,8390.0,3,1
803,XML100_1156_21,100,2766.0,9102.0,3,1
804,XML100_1156_22,100,3542.0,8559.0,3,1
805,XML100_1156_23,100,1865.0,8852.0,4,1
806,XML100_1156_24,100,2015.0,9385.0,4,1
807,XML100_1156_25,100,3031.0,8555.0,3,1
808,XML100_1156_26,100,2622.0,8740.0,3,1
809,XML100_1156_27,100,2929.0,8441.0,3,1
810,XML100_1161_01,100,269.0,22010.0,21,1
811,XML100_1161_02,100,214.0,26121.0,25,1
812,XML100_1161_03,100,149.0,32320.0,34,1
813,XML100_1161_04,100,264.0,29888.0,23,1
814,XML100_1161_05,100,186.0,30717.0,30,1
815,XML100_1161_06,100,164.0,40093.0,33,1
816,XML100_1161_07,100,186.0,37598.0,29,1
817,XML100_1161_08,100,171.0,33069.0,29,1
818,XML100_1161_09,100,147.0,37424.0,34,1
819,XML100_1161_10,100,239.0,31609.0,21,1
820,XML100_1161_11,100,246.0,23469.0,21,1
821,XML100_1161_12,100,250.0,22803.0,21,1
822,XML100_1161_13,100,229.0,30634.0,22,1
823,XML100_1161_14,100,229.0,25373.0,23,1
824,XML100_1161_15,100,239.0,25486.0,21,1
825,XML100_1161_16,100,220.0,32909.0,25,1
826,XML100_1161_17,100,177.0,27142.0,30,1
827,XML100_1161_18,100,235.0,36586.0,23,1
828,XML100_1161_19,100,206.0,36358.0,26,1
829,XML100_1161_20,100,231.0,28646.0,23,1
830,XML100_1161_21,100,254.0,31189.0,22,1
831,XML100_1161_22,100,199.0,31585.0,25,1
832,XML100_1161_23,100,187.0,36318.0,29,1
833,XML100_1161_24,100,175.0,38733.0,31,1
834,XML100_1161_25,100,251.0,23388.0,22,1
835,XML100_1161_26,100,191.0,36544.0,26,1
836,XML100_1161_27,100,213.0,33259.0,27,1
837,XML100_1162_01,100,284.0,25962.0,18,1
838,XML100_1162_02,100,282.0,24394.0,20,1
839,XML100_1162_03,100,331.0,17061.0,17,1
840,XML100_1162_04,100,384.0,18932.0,15,1
841,XML100_1162_05,100,367.0,18286.0,16,1
842,XML100_1162_06,100,308.0,20680.0,16,1
843,XML100_1162_07,100,354.0,17374.0,14,1
844,XML100_1162_08,100,369.0,19485.0,15,1
845,XML100_1162_09,100,320.0,24815.0,16,1
846,XML100_1162_10,100,400.0,21442.0,14,1
847,XML100_1162_11,100,364.0,20126.0,14,1
848,XML100_1162_12,100,278.0,28811.0,21,1
849,XML100_1162_13,100,330.0,16998.0,16,1
850,XML100_1162_14,100,323.0,16858.0,15,1
851,XML100_1162_15,100,346.0,16245.0,15,1
852,XML100_1162_16,100,403.0,18600.0,14,1
853,XML100_1162_17,100,302.0,19048.0,17,1
854,XML100_1162_18,100,403.0,19782.0,13,1
855,XML100_1162_19,100,414.0,21040.0,13,1
856,XML100_1162_20,100,368.0,19994.0,15,1
857,XML100_1162_21,100,277.0,28892.0,20,1
858,XML100_1162_22,100,271.0,25763.0,18,1
859,XML100_1162_23,100,318.0,22955.0,15,1
860,XML100_1162_24,100,307.0,23756.0,17,1
861,XML100_1162_25,100,270.0,24576.0,19,1
862,XML100_1162_26,100,365.0,19433.0,14,1
863,XML100_1162_27,100,304.0,18901.0,17,1
864,XML100_1163_01,100,484.0,15563.0,10,1
865,XML100_1163_02,100,423.0,18959.0,12,1
866,XML100_1163_03,100,561.0,13652.0,10,1
867,XML100_1163_04,100,462.0,16796.0,11,1
868,XML100_1163_05,100,540.0,13911.0,11,1
869,XML100_1163_06,100,496.0,13849.0,11,1
870,XML100_1163_07,100,576.0,13555.0,9,1
871,XML100_1163_08,100,534.0,12863.0,11,1
872,XML100_1163_09,100,485.0,17113.0,10,1
873,XML100_1163_10,100,475.0,18512.0,11,1
874,XML100_1163_11,100,551.0,13898.0,10,1
875,XML100_1163_12,100,554.0,14995.0,10,1
876,XML100_1163_13,100,572.0,14552.0,9,1
877,XML100_1163_14,100,531.0,15214.0,10,1
878,XML100_1163_15,100,506.0,19048.0,10,1
879,XML100_1163_16,100,419.0,19739.0,12,1
880,XML100_1163_17,100,488.0,17708.0,12,1
881,XML100_1163_18,100,546.0,15539.0,10,1
882,XML100_1163_19,100,428.0,16868.0,12,1
883,XML100_1163_20,100,525.0,13802.0,10,1
884,XML100_1163_21,100,586.0,13923.0,9,1
885,XML100_1163_22,100,510.0,14947.0,10,1
886,XML100_1163_23,100,539.0,19104.0,11,1
887,XML100_1163_24,100,489.0,16299.0,10,1
888,XML100_1163_25,100,530.0,15698.0,9,1
889,XML100_1163_26,100,482.0,18119.0,12,1
890,XML100_1163_27,100,428.0,14449.0,11,1
891,XML100_1164_01,100,664.0,12973.0,8,1
892,XML100_1164_02,100,688.0,13492.0,8,1
893,XML100_1164_03,100,712.0,12649.0,8,1
894,XML100_1164_04,100,526.0,13523.0,9,1
895,XML100_1164_05,100,620.0,11571.0,9,1
896,XML100_1164_06,100,618.0,13779.0,9,1
897,XML100_1164_07,100,609.0,14211.0,9,1
898,XML100_1164_08,100,592.0,13110.0,9,1
899,XML100_1164_09,100,694.0,12692.0,8,1
900,XML100_1164_10,100,732.0,11700.0,8,1
901,XML100_1164_11,100,760.0,11940.0,7,1
902,XML100_1164_12,100,725.0,12220.0,7,1
903,XML100_1164_13,100,762.0,11349.0,7,1
904,XML100_1164_14,100,670.0,11066.0,8,1
905,XML100_1164_15,100,822.0,12861.0,7,1
906,XML100_1164_16,100,589.0,13828.0,9,1
907,XML100_1164_17,100,733.0,13597.0,7,1
908,XML100_1164_18,100,664.0,12852.0,8,1
909,XML100_1164_19,100,673.0,10983.0,8,1
910,XML100_1164_20,100,801.0,12763.0,7,1
911,XML100_1164_21,100,804.0,10715.0,7,1
912,XML100_1164_22,100,738.0,14169.0,8,1
913,XML100_1164_23,100,797.0,11529.0,7,1
914,XML100_1164_24,100,752.0,11710.0,7,1
915,XML100_1164_25,100,772.0,12219.0,7,1
916,XML100_1164_26,100,644.0,14990.0,8,1
917,XML100_1164_27,100,687.0,12298.0,7,1
918,XML100_1165_01,100,1245.0,9519.0,5,1
919,XML100_1165_02,100,1051.0,10933.0,6,1
920,XML100_1165_03,100,963.0,9863.0,6,1
921,XML100_1165_04,100,1264.0,9533.0,5,1
922,XML100_1165_05,100,879.0,10933.0,6,1
923,XML100_1165_06,100,912.0,10824.0,6,1
924,XML100_1165_07,100,846.0,12589.0,6,1
925,XML100_1165_08,100,1130.0,9788.0,5,1
926,XML100_1165_09,100,856.0,12204.0,6,1
927,XML100_1165_10,100,1116.0,10692.0,5,1
928,XML100_1165_11,100,806.0,11850.0,7,1
929,XML100_1165_12,100,1150.0,9904.0,5,1
930,XML100_1165_13,100,998.0,9704.0,6,1
931,XML100_1165_14,100,859.0,12413.0,6,1
932,XML100_1165_15,100,857.0,10108.0,6,1
933,XML100_1165_16,100,837.0,11812.0,7,1
934,XML100_1165_17,100,1084.0,10071.0,5,1
935,XML100_1165_18,100,1151.0,10786.0,5,1
936,XML100_1165_19,100,1110.0,9152.0,5,1
937,XML100_1165_20,100,963.0,10127.0,6,1
938,XML100_1165_21,100,920.0,10954.0,6,1
939,XML100_1165_22,100,902.0,11311.0,6,1
940,XML100_1165_23,100,1093.0,10179.0,5,1
941,XML100_1165_24,100,930.0,10519.0,6,1
942,XML100_1165_25,100,968.0,10926.0,5,1
943,XML100_1165_26,100,1234.0,10066.0,5,1
944,XML100_1165_27,100,1104.0,10846.0,5,1
945,XML100_1166_01,100,2043.0,8759.0,3,1
946,XML100_1166_02,100,1522.0,9083.0,4,1
947,XML100_1166_03,100,2006.0,8693.0,3,1
948,XML100_1166_04,100,1659.0,8837.0,3,1
949,XML100_1166_05,100,2136.0,8758.0,3,1
950,XML100_1166_06,100,1571.0,9222.0,4,1
951,XML100_1166_07,100,1295.0,9839.0,4,1
952,XML100_1166_08,100,1698.0,8624.0,3,1
953,XML100_1166_09,100,1235.0,9320.0,4,1
954,XML100_1166_10,100,1852.0,8720.0,3,1
955,XML100_1166_11,100,1442.0,9223.0,4,1
956,XML100_1166_12,100,2416.0,8141.0,3,1
957,XML100_1166_13,100,2340.0,8563.0,3,1
958,XML100_1166_14,100,1212.0,9317.0,4,1
959,XML100_1166_15,100,1389.0,9201.0,4,1
960,XML100_1166_16,100,2115.0,9390.0,3,1
961,XML100_1166_17,100,2243.0,8644.0,3,1
962,XML100_1166_18,100,2098.0,8263.0,3,1
963,XML100_1166_19,100,1849.0,8466.0,3,1
964,XML100_1166_20,100,1735.0,8505.0,4,1
965,XML100_1166_21,100,2249.0,8140.0,3,1
966,XML100_1166_22,100,1558.0,9465.0,4,1
967,XML100_1166_23,100,1666.0,9368.0,4,1
968,XML100_1166_24,100,2075.0,8517.0,3,1
969,XML100_1166_25,100,2281.0,8689.0,3,1
970,XML100_1166_26,100,2492.0,8120.0,3,1
971,XML100_1166_27,100,1902.0,8633.0,3,1
972,XML100_1171_01,100,119.0,36849.0,40,1
973,XML100_1171_02,100,122.0,28790.0,32,1
974,XML100_1171_03,100,128.0,26311.0,27,0
975,XML100_1171_04,100,123.0,26252.0,26,1
976,XML100_1171_05,100,118.0,39996.0,41,0
977,XML100_1171_06,100,118.0,45388.0,36,1
978,XML100_1171_07,100,121.0,31885.0,24,1
979,XML100_1171_08,100,129.0,26115.0,23,1
980,XML100_1171_09,100,116.0,47406.0,40,0
981,XML100_1171_10,100,123.0,33938.0,24,0
982,XML100_1171_11,100,122.0,21620.0,26,1
983,XML100_1171_12,100,131.0,33296.0,30,0
984,XML100_1171_13,100,118.0,42233.0,36,1
985,XML100_1171_14,100,128.0,27780.0,25,1
986,XML100_1171_15,100,125.0,35360.0,30,1
987,XML100_1171_16,100,124.0,31536.0,30,1
988,XML100_1171_17,100,121.0,22071.0,25,1
989,XML100_1171_18,100,120.0,44221.0,39,0
990,XML100_1171_19,100,118.0,28384.0,28,1
991,XML100_1171_20,100,124.0,42486.0,32,0
992,XML100_1171_21,100,122.0,33718.0,39,1
993,XML100_1171_22,100,127.0,28382.0,26,1
994,XML100_1171_23,100,119.0,36016.0,35,0
995,XML100_1171_24,100,119.0,45941.0,32,1
996,XML100_1171_25,100,118.0,31819.0,34,1
997,XML100_1171_26,100,120.0,21664.0,23,1
998,XML100_1171_27,100,119.0,40853.0,38,1
999,XML100_1172_01,100,145.0,21566.0,15,1
1000,XML100_1172_02,100,125.0,27405.0,22,1
1001,XML100_1172_03,100,130.0,24249.0,18,1
1002,XML100_1172_04,100,131.0,21181.0,19,1
1003,XML100_1172_05,100,133.0,15724.0,14,1
1004,XML100_1172_06,100,137.0,18010.0,14,1
1005,XML100_1172_07,100,139.0,33826.0,21,1
1006,XML100_1172_08,100,140.0,20885.0,15,1
1007,XML100_1172_09,100,144.0,16358.0,14,1
1008,XML100_1172_10,100,135.0,22465.0,17,1
1009,XML100_1172_11,100,137.0,18672.0,15,1
1010,XML100_1172_12,100,127.0,22635.0,23,1
1011,XML100_1172_13,100,121.0,32218.0,19,1
1012,XML100_1172_14,100,141.0,16822.0,16,1
1013,XML100_1172_15,100,130.0,26134.0,19,1
1014,XML100_1172_16,100,139.0,26993.0,20,1
1015,XML100_1172_17,100,129.0,18443.0,18,1
1016,XML100_1172_18,100,141.0,24902.0,16,1
1017,XML100_1172_19,100,135.0,16900.0,15,1
1018,XML100_1172_20,100,131.0,20839.0,21,1
1019,XML100_1172_21,100,135.0,20970.0,18,1
1020,XML100_1172_22,100,131.0,24050.0,20,1
1021,XML100_1172_23,100,144.0,19515.0,14,1
1022,XML100_1172_24,100,139.0,24219.0,17,1
1023,XML100_1172_25,100,139.0,17642.0,18,1
1024,XML100_1172_26,100,125.0,25887.0,22,1
1025,XML100_1172_27,100,130.0,19095.0,17,1
1026,XML100_1173_01,100,151.0,13342.0,10,1
1027,XML100_1173_02,100,152.0,13964.0,13,1
1028,XML100_1173_03,100,149.0,14397.0,10,1
1029,XML100_1173_04,100,159.0,14076.0,11,1
1030,XML100_1173_05,100,149.0,18148.0,11,1
1031,XML100_1173_06,100,150.0,13953.0,10,1
1032,XML100_1173_07,100,137.0,16526.0,12,1
1033,XML100_1173_08,100,153.0,16451.0,10,1
1034,XML100_1173_09,100,164.0,11848.0,9,1
1035,XML100_1173_10,100,154.0,14097.0,10,1
1036,XML100_1173_11,100,156.0,15213.0,10,1
1037,XML100_1173_12,100,142.0,15323.0,13,1
1038,XML100_1173_13,100,144.0,18046.0,12,1
1039,XML100_1173_14,100,143.0,13569.0,10,1
1040,XML100_1173_15,100,150.0,18465.0,11,1
1041,XML100_1173_16,100,146.0,18326.0,11,1
1042,XML100_1173_17,100,142.0,13670.0,12,1
1043,XML100_1173_18,100,145.0,14986.0,11,1
1044,XML100_1173_19,100,152.0,18701.0,10,1
1045,XML100_1173_20,100,157.0,14921.0,9,1
1046,XML100_1173_21,100,149.0,13061.0,12,1
1047,XML100_1173_22,100,146.0,17762.0,12,1
1048,XML100_1173_23,100,169.0,16484.0,10,1
1049,XML100_1173_24,100,160.0,14439.0,10,1
1050,XML100_1173_25,100,144.0,15367.0,14,1
1051,XML100_1173_26,100,145.0,17777.0,10,1
1052,XML100_1173_27,100,141.0,14659.0,11,1
1053,XML100_1174_01,100,177.0,12490.0,7,1
1054,XML100_1174_02,100,170.0,12830.0,8,1
1055,XML100_1174_03,100,175.0,12913.0,7,1
1056,XML100_1174_04,100,160.0,12661.0,7,1
1057,XML100_1174_05,100,163.0,12683.0,9,1
1058,XML100_1174_06,100,173.0,11859.0,8,1
1059,XML100_1174_07,100,160.0,14160.0,9,1
1060,XML100_1174_08,100,171.0,13182.0,8,1
1061,XML100_1174_09,100,173.0,12991.0,8,1
1062,XML100_1174_10,100,189.0,11981.0,7,1
1063,XML100_1174_11,100,153.0,12001.0,9,1
1064,XML100_1174_12,100,165.0,12288.0,9,1
